Company,Segment,ProfileURL,CompanyWebsite,Status,Emails,SocialLinks,MetaDescription,ReportPath
GURGLE,Interior Finishings & Home Living,https://www.buildersshow.com/exhibitor/gurgle,,No Website Found,,,,offline_dossier/detailed_reports/gurgle/report.md
H & A Stone,Building Materials,https://www.buildersshow.com/exhibitor/hastone,,No Website Found,,,,offline_dossier/detailed_reports/h-a-stone/report.md
Haas Door,Building Materials,https://www.buildersshow.com/exhibitor/haasdoor,,No Website Found,,,,offline_dossier/detailed_reports/haas-door/report.md
Habitat for Humanity International,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/habitatforhumanityinternationa,,No Website Found,,,,offline_dossier/detailed_reports/habitat-for-humanity-international/report.md
HAEKWANG,Building Materials,https://www.buildersshow.com/exhibitor/haekwang,,No Website Found,,,,offline_dossier/detailed_reports/haekwang/report.md
"HAINING DENENG IMPORT AND EXPORT CO., LTD.",Global Products,https://www.buildersshow.com/exhibitor/hainingdenengimportandexportco,,No Website Found,,,,offline_dossier/detailed_reports/haining-deneng-import-and-export-co-ltd/report.md
"Haining Lijialong Pile Weather Strip Co., Ltd",Building Materials,https://www.buildersshow.com/exhibitor/haininglijialongpileweatherstr,,No Website Found,,,,offline_dossier/detailed_reports/haining-lijialong-pile-weather-strip-co-ltd/report.md
"Haining Mingyuan Decorative Materials Co., Ltd.",Interior Finishings & Home Living,https://www.buildersshow.com/exhibitor/hainingmingyuandecorativemater,,No Website Found,,,,offline_dossier/detailed_reports/haining-mingyuan-decorative-materials-co-ltd/report.md
"Haining Ouneng Arts & Crafts Co., Ltd.",Building Materials,https://www.buildersshow.com/exhibitor/hainingounengartscraftscoltd,,No Website Found,,,,offline_dossier/detailed_reports/haining-ouneng-arts-crafts-co-ltd/report.md
HAJ Studio LLC,"Construction Tools, Systems, Equipment, & Safety",https://www.buildersshow.com/exhibitor/shanghaikaikangindustriallimit,,No Website Found,,,,offline_dossier/detailed_reports/haj-studio-llc/report.md
HALO,Building Materials,https://www.buildersshow.com/exhibitor/halo,,No Website Found,,,,offline_dossier/detailed_reports/halo/report.md
HandiSolutions,Interior Finishings & Home Living,https://www.buildersshow.com/exhibitor/handisolutions,,No Website Found,,,,offline_dossier/detailed_reports/handisolutions/report.md
Handcrafted Iron Doors,Building Materials,https://www.buildersshow.com/exhibitor/handcraftedirondoor,,No Website Found,,,,offline_dossier/detailed_reports/handcrafted-iron-doors/report.md
Handoff,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/handoff,,No Website Found,,,,offline_dossier/detailed_reports/handoff/report.md
"HandyScribe, LLC","Construction Tools, Systems, Equipment, & Safety",https://www.buildersshow.com/exhibitor/handyscribellc,,No Website Found,,,,offline_dossier/detailed_reports/handyscribe-llc/report.md
"Hangzhou Moonbay Industrial Co., Ltd.",Global Products,https://www.buildersshow.com/exhibitor/hangzhoumoonbayindustrialcoltd,,No Website Found,,,,offline_dossier/detailed_reports/hangzhou-moonbay-industrial-co-ltd/report.md
"Hangzhou METEK Co., Ltd.",Building Materials,https://www.buildersshow.com/exhibitor/hangzhoumetekcoltd,,No Website Found,,,,offline_dossier/detailed_reports/hangzhou-metek-co-ltd/report.md
"Hangzhou Trobe Import & Export Co., Ltd",Building Materials,https://www.buildersshow.com/exhibitor/hangzhoutrobeimportexportcoltd,,No Website Found,,,,offline_dossier/detailed_reports/hangzhou-trobe-import-export-co-ltd/report.md
Hapco Solar Pole,Building Materials,https://www.buildersshow.com/exhibitor/hapco,,No Website Found,,,,offline_dossier/detailed_reports/hapco-solar-pole/report.md
"Hans Light Power Technology Co.,LTD        ",Building Materials,https://www.buildersshow.com/exhibitor/hansbuildingmaterialtechnology,,No Website Found,,,,offline_dossier/detailed_reports/hans-light-power-technology-co-ltd/report.md
"Harda Intelligent Technologies Co., Ltd",Interior Finishings & Home Living,https://www.buildersshow.com/exhibitor/hardaintelligenttechnologiesco,,No Website Found,,,,offline_dossier/detailed_reports/harda-intelligent-technologies-co-ltd/report.md
Hardline,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/hardline,,No Website Found,,,,offline_dossier/detailed_reports/hardline/report.md
"Have O2 Co.,. Ltd.",Building Materials,https://www.buildersshow.com/exhibitor/haveo2coltd,,No Website Found,,,,offline_dossier/detailed_reports/have-o2-co-ltd/report.md
HB Elements,Building Materials,https://www.buildersshow.com/exhibitor/hbelements,,No Website Found,,,,offline_dossier/detailed_reports/hb-elements/report.md
HB Next,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/hbnext,,No Website Found,,,,offline_dossier/detailed_reports/hb-next/report.md
HD SportSuite,"Outdoor Living, Leisure, & Modular Structures",https://www.buildersshow.com/exhibitor/hdsportsuite,,No Website Found,,,,offline_dossier/detailed_reports/hd-sportsuite/report.md
Healthy Feet,"Construction Tools, Systems, Equipment, & Safety",https://www.buildersshow.com/exhibitor/healthyfeet,,No Website Found,,,,offline_dossier/detailed_reports/healthy-feet/report.md
Hearth & Home Technologies,Interior Finishings & Home Living,https://www.buildersshow.com/exhibitor/hearthhometechnologies,,No Website Found,,,,offline_dossier/detailed_reports/hearth-home-technologies/report.md
"Hearthstone, Inc.","Outdoor Living, Leisure, & Modular Structures",https://www.buildersshow.com/exhibitor/hearthstoneinc,,No Website Found,,,,offline_dossier/detailed_reports/hearthstone-inc/report.md
"Hebei Weizhengheng Modular House Tech. Co., LTD",Building Materials,https://www.buildersshow.com/exhibitor/hebeiweizhenghengmodularhouset,,No Website Found,,,,offline_dossier/detailed_reports/hebei-weizhengheng-modular-house-tech-co-ltd/report.md
"HeBei Yangdong Industry Co.,LTD",Building Materials,https://www.buildersshow.com/exhibitor/hebeiyangdongindustrycoltd,,No Website Found,,,,offline_dossier/detailed_reports/hebei-yangdong-industry-co-ltd/report.md
"Hebei Xinaosi Trading Co., Ltd.",Building Materials,https://www.buildersshow.com/exhibitor/hebeixinaositradingcoltd,,No Website Found,,,,offline_dossier/detailed_reports/hebei-xinaosi-trading-co-ltd/report.md
"HeBei ZengYi New Building Materials Co., Ltd",Building Materials,https://www.buildersshow.com/exhibitor/hebeizengyinewbuildingmaterial,,No Website Found,,,,offline_dossier/detailed_reports/hebei-zengyi-new-building-materials-co-ltd/report.md
"Helbri Copper Industry (Thailand) Co., Ltd.",Building Materials,https://www.buildersshow.com/exhibitor/helbricopperindustrythailandco,,No Website Found,,,,offline_dossier/detailed_reports/helbri-copper-industry-thailand-co-ltd/report.md
"Henan Beidi Plastic Industry Co., Ltd.",Building Materials,https://www.buildersshow.com/exhibitor/henanbeidiplasticindustrycoltd,,No Website Found,,,,offline_dossier/detailed_reports/henan-beidi-plastic-industry-co-ltd/report.md
HempWood,Interior Finishings & Home Living,https://www.buildersshow.com/exhibitor/fibonaccidbahempwood,,No Website Found,,,,offline_dossier/detailed_reports/hempwood/report.md
HENKA LLC,"Outdoor Living, Leisure, & Modular Structures",https://www.buildersshow.com/exhibitor/henkallc,,No Website Found,,,,offline_dossier/detailed_reports/henka-llc/report.md
Hera Lending,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/heralending,,No Website Found,,,,offline_dossier/detailed_reports/hera-lending/report.md
HEXcores,Building Materials,https://www.buildersshow.com/exhibitor/hexcores,,No Website Found,,,,offline_dossier/detailed_reports/hexcores/report.md
HFS Financial,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/hfsfinancial,,No Website Found,,,,offline_dossier/detailed_reports/hfs-financial/report.md
HH Flooring Supply,Interior Finishings & Home Living,https://www.buildersshow.com/exhibitor/hhflooringsupply,,No Website Found,,,,offline_dossier/detailed_reports/hh-flooring-supply/report.md
HIC QUARTZ (HUADING INDUSTRIES CORPORATION),Building Materials,https://www.buildersshow.com/exhibitor/huadingindustriescorporation,,No Website Found,,,,offline_dossier/detailed_reports/hic-quartz-huading-industries-corporation/report.md
High Tech Pet Products,"Outdoor Living, Leisure, & Modular Structures",https://www.buildersshow.com/exhibitor/hightechpetproducts,,No Website Found,,,,offline_dossier/detailed_reports/high-tech-pet-products/report.md
Highline Construction LLC,Building Materials,https://www.buildersshow.com/exhibitor/highlineconstructionllc,,No Website Found,,,,offline_dossier/detailed_reports/highline-construction-llc/report.md
Higharc,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/higharc,,No Website Found,,,,offline_dossier/detailed_reports/higharc/report.md
Highwood Enterprises Pty Ltd,Building Materials,https://www.buildersshow.com/exhibitor/highwoodenterprisesptyltd,,No Website Found,,,,offline_dossier/detailed_reports/highwood-enterprises-pty-ltd/report.md
"Hi-Tech Hardware Industry Co., Ltd",Interior Finishings & Home Living,https://www.buildersshow.com/exhibitor/hitechhardwareindustrycoltd,,No Website Found,,,,offline_dossier/detailed_reports/hi-tech-hardware-industry-co-ltd/report.md
The Hillman Group,Building Materials,https://www.buildersshow.com/exhibitor/thehillmangroup,,No Website Found,,,,offline_dossier/detailed_reports/the-hillman-group/report.md
Homasote Company,Building Materials,https://www.buildersshow.com/exhibitor/homasotecompany,,No Website Found,,,,offline_dossier/detailed_reports/homasote-company/report.md
Home Builders BP,Building Materials,https://www.buildersshow.com/exhibitor/homebuildersbuildingproductsco,,No Website Found,,,,offline_dossier/detailed_reports/home-builders-bp/report.md
"Home Builder Solution, LLC",Business Management & Professional Services,https://www.buildersshow.com/exhibitor/homebuildersolutionllc,,No Website Found,,,,offline_dossier/detailed_reports/home-builder-solution-llc/report.md
Home Builders Institute (HBI),"Construction Tools, Systems, Equipment, & Safety",https://www.buildersshow.com/exhibitor/hbi,,No Website Found,,,,offline_dossier/detailed_reports/home-builders-institute-hbi/report.md
The Home Depot,Building Materials,https://www.buildersshow.com/exhibitor/thehomedepot,,No Website Found,,,,offline_dossier/detailed_reports/the-home-depot/report.md
Home Innovation Research Labs,Building Materials,https://www.buildersshow.com/exhibitor/homeinnovationresearchlabs,,No Website Found,,,,offline_dossier/detailed_reports/home-innovation-research-labs/report.md
HomeBuddy,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/homebuddy,,No Website Found,,,,offline_dossier/detailed_reports/homebuddy/report.md
HomebuilderONE by sa.global,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/saglobal,,No Website Found,,,,offline_dossier/detailed_reports/homebuilderone-by-sa-global/report.md
Homelike Flooring LLC,Interior Finishings & Home Living,https://www.buildersshow.com/exhibitor/homelikeflooringllc,,No Website Found,,,,offline_dossier/detailed_reports/homelike-flooring-llc/report.md
Homeland Vinyl Products,"Outdoor Living, Leisure, & Modular Structures",https://www.buildersshow.com/exhibitor/homelandvinylproducts,,No Website Found,,,,offline_dossier/detailed_reports/homeland-vinyl-products/report.md
Homes for HOPE,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/homesforhope,,No Website Found,,,,offline_dossier/detailed_reports/homes-for-hope/report.md
Homes.com,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/homescom,,No Website Found,,,,offline_dossier/detailed_reports/homes-com/report.md
HomeTeam Pest Defense,Building Materials,https://www.buildersshow.com/exhibitor/hometeampestdefense,,No Website Found,,,,offline_dossier/detailed_reports/hometeam-pest-defense/report.md
homeV,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/homev,,No Website Found,,,,offline_dossier/detailed_reports/homev/report.md
Honeywell Home,Building Materials,https://www.buildersshow.com/exhibitor/honeywellhome,,No Website Found,,,,offline_dossier/detailed_reports/honeywell-home/report.md
"Hong Kong CABALLO Whole House Customization Co., Limited",Building Materials,https://www.buildersshow.com/exhibitor/hongkongcaballowholehousecusto,,No Website Found,,,,offline_dossier/detailed_reports/hong-kong-caballo-whole-house-customization-co-limited/report.md
"Hope's Windows, Inc.",Building Materials,https://www.buildersshow.com/exhibitor/hopeswindowsinc,,No Website Found,,,,offline_dossier/detailed_reports/hope-s-windows-inc/report.md
"Hoover Treated Wood Products, Inc.",Building Materials,https://www.buildersshow.com/exhibitor/hoovertreatedwoodproductsinc,,No Website Found,,,,offline_dossier/detailed_reports/hoover-treated-wood-products-inc/report.md
HOPO INC,Building Materials,https://www.buildersshow.com/exhibitor/hopoinc,,No Website Found,,,,offline_dossier/detailed_reports/hopo-inc/report.md
Hormann Group North America Inc,Building Materials,https://www.buildersshow.com/exhibitor/hormanninnovativedoorsystems,,No Website Found,,,,offline_dossier/detailed_reports/hormann-group-north-america-inc/report.md
Houzz,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/houzz,,No Website Found,,,,offline_dossier/detailed_reports/houzz/report.md
HPC Fire Inspired ™,Building Materials,https://www.buildersshow.com/exhibitor/dekkoconcrete,,No Website Found,,,,offline_dossier/detailed_reports/hpc-fire-inspired/report.md
HOWICK LIMITED,"Construction Tools, Systems, Equipment, & Safety",https://www.buildersshow.com/exhibitor/howicklimited,,No Website Found,,,,offline_dossier/detailed_reports/howick-limited/report.md
H-P Products Central Vacuums,Interior Finishings & Home Living,https://www.buildersshow.com/exhibitor/hpproductscentralvacuums,,No Website Found,,,,offline_dossier/detailed_reports/h-p-products-central-vacuums/report.md
Huber Engineered Woods,Building Materials,https://www.buildersshow.com/exhibitor/huberengineeredwoods,,No Website Found,,,,offline_dossier/detailed_reports/huber-engineered-woods/report.md
Hubexo,Business Management & Professional Services,https://www.buildersshow.com/exhibitor/hubexo,,No Website Found,,,,offline_dossier/detailed_reports/hubexo/report.md
"Huizhou Chuangxinlong Industrial Co., Ltd",Building Materials,https://www.buildersshow.com/exhibitor/huizhouchuangxinlongindustrial,,No Website Found,,,,offline_dossier/detailed_reports/huizhou-chuangxinlong-industrial-co-ltd/report.md
"Huizhou Jiaxin Rubber Co.,Ltd.",Building Materials,https://www.buildersshow.com/exhibitor/huizhoujiaxinrubbercoltd,,No Website Found,,,,offline_dossier/detailed_reports/huizhou-jiaxin-rubber-co-ltd/report.md
